time,release_time,ready_time,deadline,location,assigned_courier,pickup_time
390,383.7756057589807,393.7756057589807,423.7756057589807,6,,
390,383.8085635892226,393.8085635892226,423.8085635892226,14,,
390,383.91629719902426,393.91629719902426,423.91629719902426,5,,
390,386.7656948885539,396.7656948885539,426.7656948885539,0,,
390,388.74976579865944,398.74976579865944,428.74976579865944,5,,
390,389.60144821552757,399.60144821552757,429.60144821552757,6,,
395,356.1680004076334,366.1680004076334,396.1680004076334,12,17.0,393.0
395,356.72139807065776,366.72139807065776,396.72139807065776,13,,
395,357.5665775083129,367.5665775083129,397.5665775083129,15,,
395,357.93533243355984,367.93533243355984,397.93533243355984,1,,
395,358.8631331617431,368.8631331617431,398.8631331617431,15,,
395,360.75485181424375,370.75485181424375,400.75485181424375,10,,
395,361.03602645903976,371.03602645903976,401.03602645903976,0,,
395,362.6271253835081,372.6271253835081,402.6271253835081,7,,
395,363.32449310060105,373.32449310060105,403.32449310060105,12,32.0,403.0
395,364.37239961936393,374.37239961936393,404.37239961936393,3,,
395,368.35449634164337,378.35449634164337,408.35449634164337,13,20.0,408.0
395,371.80945645989004,381.80945645989004,411.80945645989004,12,25.0,408.0
395,374.1968369872298,384.1968369872298,414.1968369872298,12,,
395,376.6930914530359,386.6930914530359,416.6930914530359,10,,
395,378.4382960212768,388.4382960212768,418.4382960212768,4,33.0,418.0
395,378.4995346365721,388.4995346365721,418.4995346365721,8,,
